[IDLEG] 0	168,72,8	MeshInstance3D	0.0x0.0x0.0	StreetIdShot/OrisonRoot/B1/Arcade_b1_laundry_cab/@MeshInstance3D@968
[IDLEG] 0	184,72,8	MeshInstance3D	0.0x0.0x0.0	StreetIdShot/OrisonRoot/B1/Arcade_b1_laundry_cab/@MeshInstance3D@969
[IDLEG] 0	200,72,8	MeshInstance3D	0.0x0.0x0.0	StreetIdShot/OrisonRoot/B1/Arcade_b1_laundry_cab/@MeshInstance3D@970
[IDLEG] 0	216,72,8	MeshInstance3D	0.0x0.0x0.0	StreetIdShot/OrisonRoot/B1/Arcade_b1_laundry_cab/@MeshInstance3D@971
[IDLEG] 0	232,72,8	MeshInstance3D	0.0x0.0x0.0	StreetIdShot/OrisonRoot/B1/Arcade_b1_laundry_cab/@MeshInstance3D@972
[IDLEG] 0	248,72,8	MeshInstance3D	0.0x0.0x0.0	StreetIdShot/OrisonRoot/B1/Arcade_b1_laundry_cab/@MeshInstance3D@973
[IDLEG] 0	8,88,8	MeshInstance3D	0.1x0.0x0.0	StreetIdShot/OrisonRoot/B1/Arcade_b1_laundry_cab/@MeshInstance3D@974
[IDLEG] 0	24,88,8	MeshInstance3D	0.7x0.7x0.0	StreetIdShot/OrisonRoot/B1/MemoryArt_basement_know_your_exit/@MeshInstance3D@24764
[IDLEG] 0	40,88,8	MeshInstance3D	0.8x0.0x0.0	StreetIdShot/OrisonRoot/B1/MemoryArt_basement_know_your_exit/@MeshInstance3D@24765
[IDLEG] 0	56,88,8	MeshInstance3D	0.8x0.0x0.0	StreetIdShot/OrisonRoot/B1/MemoryArt_basement_know_your_exit/@MeshInstance3D@24766
[IDLEG] 0	72,88,8	MeshInstance3D	0.0x0.7x0.0	StreetIdShot/OrisonRoot/B1/MemoryArt_basement_know_your_exit/@MeshInstance3D@24767
[IDLEG] 0	88,88,8	MeshInstance3D	0.0x0.7x0.0	StreetIdShot/OrisonRoot/B1/MemoryArt_basement_know_your_exit/@MeshInstance3D@24768
[IDLEG] 0	104,88,8	MeshInstance3D	0.7x0.7x0.0	StreetIdShot/OrisonRoot/B1/MemoryArt_laundry_black_cherry/@MeshInstance3D@24956
[IDLEG] 0	120,88,8	MeshInstance3D	0.8x0.0x0.0	StreetIdShot/OrisonRoot/B1/MemoryArt_laundry_black_cherry/@MeshInstance3D@24957
[IDLEG] 0	136,88,8	MeshInstance3D	0.8x0.0x0.0	StreetIdShot/OrisonRoot/B1/MemoryArt_laundry_black_cherry/@MeshInstance3D@24958
[IDLEG] 0	152,88,8	MeshInstance3D	0.0x0.7x0.0	StreetIdShot/OrisonRoot/B1/MemoryArt_laundry_black_cherry/@MeshInstance3D@24959
[IDLEG] 0	168,88,8	MeshInstance3D	0.0x0.7x0.0	StreetIdShot/OrisonRoot/B1/MemoryArt_laundry_black_cherry/@MeshInstance3D@24960
[IDLEG] 0	184,88,8	MeshInstance3D	27.3x0.0x19.3	StreetIdShot/OrisonRoot/F01/F01_ceiling_plaster
[IDLEG] 0	200,88,8	MeshInstance3D	21.4x0.0x13.5	StreetIdShot/OrisonRoot/F01/F01_ceiling_plaster_stained
[IDLEG] 0	216,88,8	MeshInstance3D	10.7x0.0x12.9	StreetIdShot/OrisonRoot/F01/F01_ceiling_tin_ceiling
[IDLEG] 0	232,88,8	MeshInstance3D	27.3x18.6x19.8	StreetIdShot/OrisonRoot/F01/F01_facade_rainwater
[IDLEG] 0	248,88,8	MeshInstance3D	21.4x0.0x13.5	StreetIdShot/OrisonRoot/F01/F01_floors_ceramic
[IDLEG] 0	8,104,8	MeshInstance3D	6.5x0.0x3.5	StreetIdShot/OrisonRoot/F01/F01_floors_concrete
[IDLEG] 0	24,104,8	MeshInstance3D	27.3x0.0x19.3	StreetIdShot/OrisonRoot/F01/F01_floors_floor_oak
[IDLEG] 0	40,104,8	MeshInstance3D	10.7x0.0x12.9	StreetIdShot/OrisonRoot/F01/F01_floors_terrazzo
[IDLEG] 0	56,104,8	MeshInstance3D	59.0x2.6x45.6	StreetIdShot/OrisonRoot/F01/F01_furnish_bakelite
[IDLEG] 0	72,104,8	MeshInstance3D	59.1x3.9x44.8	StreetIdShot/OrisonRoot/F01/F01_furnish_bakelite_black
[IDLEG] 0	88,104,8	MeshInstance3D	18.9x1.6x4.9	StreetIdShot/OrisonRoot/F01/F01_furnish_book_brown
[IDLEG] 0	104,104,8	MeshInstance3D	18.9x1.6x4.9	StreetIdShot/OrisonRoot/F01/F01_furnish_book_burgundy
[IDLEG] 0	120,104,8	MeshInstance3D	18.8x1.6x4.9	StreetIdShot/OrisonRoot/F01/F01_furnish_book_green
[IDLEG] 0	136,104,8	MeshInstance3D	18.9x1.6x4.9	StreetIdShot/OrisonRoot/F01/F01_furnish_book_navy
[IDLEG] 0	152,104,8	MeshInstance3D	19.0x1.6x4.9	StreetIdShot/OrisonRoot/F01/F01_furnish_book_ochre
[IDLEG] 0	168,104,8	MeshInstance3D	18.9x2.9x31.9	StreetIdShot/OrisonRoot/F01/F01_furnish_book_teal
[IDLEG] 0	184,104,8	MeshInstance3D	58.4x6.1x44.3	StreetIdShot/OrisonRoot/F01/F01_furnish_brass
[IDLEG] 0	200,104,8	MeshInstance3D	21.4x2.3x39.9	StreetIdShot/OrisonRoot/F01/F01_furnish_brass_bright
[IDLEG] 0	216,104,8	MeshInstance3D	180.5x47.2x115.7	StreetIdShot/OrisonRoot/F01/F01_furnish_brass_dull
[IDLEG] 0	232,104,8	MeshInstance3D	0.8x0.4x0.0	StreetIdShot/OrisonRoot/F01/F01_furnish_brass_mesh
[IDLEG] 0	248,104,8	MeshInstance3D	180.7x40.5x116.5	StreetIdShot/OrisonRoot/F01/F01_furnish_bronze
[IDLEG] 0	8,120,8	MeshInstance3D	13.8x5.2x2.3	StreetIdShot/OrisonRoot/F01/F01_furnish_cast_iron
[IDLEG] 0	24,120,8	MeshInstance3D	0.1x0.1x0.1	StreetIdShot/OrisonRoot/F01/F01_furnish_ceramic
[IDLEG] 0	40,120,8	MeshInstance3D	45.9x4.5x44.5	StreetIdShot/OrisonRoot/F01/F01_furnish_chrome
[IDLEG] 0	56,120,8	MeshInstance3D	8.8x0.1x1.1	StreetIdShot/OrisonRoot/F01/F01_furnish_concrete
[IDLEG] 0	72,120,8	MeshInstance3D	18.2x0.1x9.6	StreetIdShot/OrisonRoot/F01/F01_furnish_countertop
[IDLEG] 0	88,120,8	MeshInstance3D	58.4x3.5x45.6	StreetIdShot/OrisonRoot/F01/F01_furnish_enamel
[IDLEG] 0	104,120,8	MeshInstance3D	24.8x4.3x44.8	StreetIdShot/OrisonRoot/F01/F01_furnish_fabric_cool
[IDLEG] 0	120,120,8	MeshInstance3D	15.4x1.4x5.2	StreetIdShot/OrisonRoot/F01/F01_furnish_fabric_green
[IDLEG] 0	136,120,8	MeshInstance3D	26.4x3.3x34.5	StreetIdShot/OrisonRoot/F01/F01_furnish_fabric_warm
[IDLEG] 0	152,120,8	MeshInstance3D	0.0x0.1x0.2	StreetIdShot/OrisonRoot/F01/F01_furnish_felt_violet
[IDLEG] 0	168,120,8	MeshInstance3D	23.6x3.9x42.9	StreetIdShot/OrisonRoot/F01/F01_furnish_floor_oak
[IDLEG] 0	184,120,8	MeshInstance3D	0.1x1.0x5.5	StreetIdShot/OrisonRoot/F01/F01_furnish_handrail_wood
[IDLEG] 0	200,120,8	MeshInstance3D	0.0x0.2x0.0	StreetIdShot/OrisonRoot/F01/F01_furnish_lacquer_red
[IDLEG] 0	216,120,8	MeshInstance3D	26.3x2.7x33.4	StreetIdShot/OrisonRoot/F01/F01_furnish_linen
[IDLEG] 0	232,120,8	MeshInstance3D	202.4x57.8x124.8	StreetIdShot/OrisonRoot/F01/F01_furnish_metal
[IDLEG] 0	248,120,8	MeshInstance3D	58.5x26.8x45.3	StreetIdShot/OrisonRoot/F01/F01_furnish_milk_glass
[IDLEG] 0	8,136,8	MeshInstance3D	17.1x0.1x9.5	StreetIdShot/OrisonRoot/F01/F01_furnish_nickel_plated
[IDLEG] 0	24,136,8	MeshInstance3D	13.0x4.7x44.1	StreetIdShot/OrisonRoot/F01/F01_furnish_oak_quartered
[IDLEG] 0	40,136,8	MeshInstance3D	31.5x1.9x27.2	StreetIdShot/OrisonRoot/F01/F01_furnish_paper
[IDLEG] 0	56,136,8	MeshInstance3D	14.1x3.4x28.3	StreetIdShot/OrisonRoot/F01/F01_furnish_plant
[IDLEG] 0	72,136,8	MeshInstance3D	0.8x0.0x0.5	StreetIdShot/OrisonRoot/F01/F01_furnish_plywood
[IDLEG] 0	88,136,8	MeshInstance3D	22.7x3.9x45.7	StreetIdShot/OrisonRoot/F01/F01_furnish_porcelain
[IDLEG] 0	104,136,8	MeshInstance3D	39.4x1.9x18.0	StreetIdShot/OrisonRoot/F01/F01_furnish_safety_orange
[IDLEG] 0	120,136,8	MeshInstance3D	58.4x3.1x44.7	StreetIdShot/OrisonRoot/F01/F01_furnish_screen
[IDLEG] 0	136,136,8	MeshInstance3D	14.2x3.0x28.6	StreetIdShot/OrisonRoot/F01/F01_furnish_soil
[IDLEG] 0	152,136,8	MeshInstance3D	39.4x7.0x45.4	StreetIdShot/OrisonRoot/F01/F01_furnish_soot
[IDLEG] 0	168,136,8	MeshInstance3D	0.0x0.1x0.2	StreetIdShot/OrisonRoot/F01/F01_furnish_stairwell_teal
[IDLEG] 0	184,136,8	MeshInstance3D	58.4x4.6x45.6	StreetIdShot/OrisonRoot/F01/F01_furnish_terracotta
[IDLEG] 0	200,136,8	MeshInstance3D	183.7x53.3x111.6	StreetIdShot/OrisonRoot/F01/F01_furnish_timber
[IDLEG] 0	216,136,8	MeshInstance3D	39.3x5.0x45.5	StreetIdShot/OrisonRoot/F01/F01_furnish_trim
[IDLEG] 0	232,136,8	MeshInstance3D	4.6x0.1x0.4	StreetIdShot/OrisonRoot/F01/F01_furnish_vinyl_oxblood
[IDLEG] 0	248,136,8	MeshInstance3D	27.3x4.5x45.0	StreetIdShot/OrisonRoot/F01/F01_furnish_wood_dark
[IDLEG] 0	8,152,8	MeshInstance3D	23.7x3.7x35.9	StreetIdShot/OrisonRoot/F01/F01_furniture_art
[IDLEG] 0	24,152,8	MeshInstance3D	220.0x0.3x148.0	StreetIdShot/OrisonRoot/F01/F01_furniture_asphalt
[IDLEG] 0	40,152,8	MeshInstance3D	63.7x0.4x15.8	StreetIdShot/OrisonRoot/F01/F01_furniture_awning_vinyl
[IDLEG] 0	56,152,8	MeshInstance3D	16.7x0.5x15.9	StreetIdShot/OrisonRoot/F01/F01_furniture_book_teal
[IDLEG] 0	72,152,8	MeshInstance3D	23.4x2.2x28.0	StreetIdShot/OrisonRoot/F01/F01_furniture_brass
[IDLEG] 0	88,152,8	MeshInstance3D	4.2x0.9x1.1	StreetIdShot/OrisonRoot/F01/F01_furniture_brass_bright
[IDLEG] 0	104,152,8	MeshInstance3D	19.5x0.0x12.8	StreetIdShot/OrisonRoot/F01/F01_furniture_brass_dull
[IDLEG] 0	120,152,8	MeshInstance3D	167.7x31.8x104.9	StreetIdShot/OrisonRoot/F01/F01_furniture_brass_mesh
[IDLEG] 0	136,152,8	MeshInstance3D	116.0x12.3x62.7	StreetIdShot/OrisonRoot/F01/F01_furniture_brick_patched
[IDLEG] 0	152,152,8	MeshInstance3D	212.4x40.8x140.4	StreetIdShot/OrisonRoot/F01/F01_furniture_bronze
[IDLEG] 0	168,152,8	MeshInstance3D	0.3x0.4x0.3	StreetIdShot/OrisonRoot/F01/F01_furniture_ceramic
[IDLEG] 0	184,152,8	MeshInstance3D	21.2x4.2x36.0	StreetIdShot/OrisonRoot/F01/F01_furniture_chrome
[IDLEG] 0	200,152,8	MeshInstance3D	196.8x46.8x126.0	StreetIdShot/OrisonRoot/F01/F01_furniture_common_brick
[IDLEG] 0	216,152,8	MeshInstance3D	124.0x6.2x63.3	StreetIdShot/OrisonRoot/F01/F01_furniture_concrete
[IDLEG] 0	232,152,8	MeshInstance3D	1.1x0.2x0.5	StreetIdShot/OrisonRoot/F01/F01_furniture_fabric_cool
[IDLEG] 0	248,152,8	MeshInstance3D	5.0x0.9x1.1	StreetIdShot/OrisonRoot/F01/F01_furniture_fabric_green
[IDLEG] 0	8,168,8	MeshInstance3D	77.0x15.1x63.3	StreetIdShot/OrisonRoot/F01/F01_furniture_face_brick
[IDLEG] 0	24,168,8	MeshInstance3D	4.8x0.5x0.1	StreetIdShot/OrisonRoot/F01/F01_furniture_felt_violet
[IDLEG] 0	40,168,8	MeshInstance3D	1.1x0.4x3.5	StreetIdShot/OrisonRoot/F01/F01_furniture_indicator_enamel
[IDLEG] 0	56,168,8	MeshInstance3D	177.8x52.7x114.2	StreetIdShot/OrisonRoot/F01/F01_furniture_lacquer_red
[IDLEG] 0	72,168,8	MeshInstance3D	112.6x0.1x7.9	StreetIdShot/OrisonRoot/F01/F01_furniture_leaf_fall
[IDLEG] 0	88,168,8	MeshInstance3D	212.0x47.5x140.0	StreetIdShot/OrisonRoot/F01/F01_furniture_limestone
[IDLEG] 0	104,168,8	MeshInstance3D	121.6x1.0x26.9	StreetIdShot/OrisonRoot/F01/F01_furniture_linen
[IDLEG] 0	120,168,8	MeshInstance3D	19.5x0.0x12.8	StreetIdShot/OrisonRoot/F01/F01_furniture_linoleum
[IDLEG] 0	136,168,8	MeshInstance3D	168.4x46.9x106.4	StreetIdShot/OrisonRoot/F01/F01_furniture_metal
[IDLEG] 0	152,168,8	MeshInstance3D	1.2x0.9x0.0	StreetIdShot/OrisonRoot/F01/F01_furniture_paper
[IDLEG] 0	168,168,8	MeshInstance3D	64.1x4.2x0.5	StreetIdShot/OrisonRoot/F01/F01_furniture_plaster_stained
[IDLEG] 0	184,168,8	MeshInstance3D	114.4x0.0x13.5	StreetIdShot/OrisonRoot/F01/F01_furniture_puddle
[IDLEG] 0	200,168,8	MeshInstance3D	1.3x0.0x1.8	StreetIdShot/OrisonRoot/F01/F01_furniture_rug_warm
[IDLEG] 0	216,168,8	MeshInstance3D	1.9x0.9x1.1	StreetIdShot/OrisonRoot/F01/F01_furniture_safety_orange
[IDLEG] 0	232,168,8	MeshInstance3D	32.0x0.0x4.6	StreetIdShot/OrisonRoot/F01/F01_furniture_sidewalk_grout
[IDLEG] 0	248,168,8	MeshInstance3D	33.4x0.1x4.5	StreetIdShot/OrisonRoot/F01/F01_furniture_sidewalk_haunted
[IDLEG] 0	8,184,8	MeshInstance3D	33.4x0.1x4.5	StreetIdShot/OrisonRoot/F01/F01_furniture_sidewalk_kerb
[IDLEG] 0	24,184,8	MeshInstance3D	116.4x15.8x63.1	StreetIdShot/OrisonRoot/F01/F01_furniture_soot
[IDLEG] 0	40,184,8	MeshInstance3D	2.8x0.5x0.1	StreetIdShot/OrisonRoot/F01/F01_furniture_stairwell_teal
[IDLEG] 0	56,184,8	MeshInstance3D	87.4x27.7x33.2	StreetIdShot/OrisonRoot/F01/F01_furniture_timber
[IDLEG] 0	72,184,8	MeshInstance3D	27.5x2.6x17.2	StreetIdShot/OrisonRoot/F01/F01_furniture_trim
[IDLEG] 0	88,184,8	MeshInstance3D	118.0x0.0x12.8	StreetIdShot/OrisonRoot/F01/F01_furniture_wet_asphalt
[IDLEG] 0	104,184,8	MeshInstance3D	53.3x5.8x39.2	StreetIdShot/OrisonRoot/F01/F01_furniture_wood_dark
[IDLEG] 0	120,184,8	MeshInstance3D	0.1x0.1x0.1	StreetIdShot/OrisonRoot/F01/F01_retail_bar_bakelite
[IDLEG] 0	136,184,8	MeshInstance3D	16.1x2.7x9.9	StreetIdShot/OrisonRoot/F01/F01_retail_bar_bar_wall
[IDLEG] 0	152,184,8	MeshInstance3D	12.8x2.6x1.8	StreetIdShot/OrisonRoot/F01/F01_retail_bar_bar_wall_red
[IDLEG] 0	168,184,8	MeshInstance3D	2.1x0.9x2.0	StreetIdShot/OrisonRoot/F01/F01_retail_bar_brass
[IDLEG] 0	184,184,8	MeshInstance3D	9.2x2.0x0.1	StreetIdShot/OrisonRoot/F01/F01_retail_bar_chrome
[IDLEG] 0	200,184,8	MeshInstance3D	18.4x3.5x9.9	StreetIdShot/OrisonRoot/F01/F01_retail_bar_common_brick
[IDLEG] 0	216,184,8	MeshInstance3D	15.5x1.0x9.2	StreetIdShot/OrisonRoot/F01/F01_retail_bar_concrete
[IDLEG] 0	232,184,8	MeshInstance3D	5.3x0.1x0.8	StreetIdShot/OrisonRoot/F01/F01_retail_bar_countertop
[IDLEG] 0	248,184,8	MeshInstance3D	0.1x0.1x0.1	StreetIdShot/OrisonRoot/F01/F01_retail_bar_enamel
[IDLEG] 0	8,200,8	MeshInstance3D	0.1x0.1x0.1	StreetIdShot/OrisonRoot/F01/F01_retail_bar_fabric_green
[IDLEG] 0	24,200,8	MeshInstance3D	5.5x0.4x1.0	StreetIdShot/OrisonRoot/F01/F01_retail_bar_fabric_warm
[IDLEG] 0	40,200,8	MeshInstance3D	1.8x0.0x1.1	StreetIdShot/OrisonRoot/F01/F01_retail_bar_felt_violet
[IDLEG] 0	56,200,8	MeshInstance3D	5.7x1.9x6.8	StreetIdShot/OrisonRoot/F01/F01_retail_bar_lacquer_red
[IDLEG] 0	72,200,8	MeshInstance3D	4.8x0.0x5.4	StreetIdShot/OrisonRoot/F01/F01_retail_bar_limestone
[IDLEG] 0	88,200,8	MeshInstance3D	7.1x0.2x2.0	StreetIdShot/OrisonRoot/F01/F01_retail_bar_linen
[IDLEG] 0	104,200,8	MeshInstance3D	17.3x2.9x9.9	StreetIdShot/OrisonRoot/F01/F01_retail_bar_quarry_tile
